Visit ID,Visit Date,Store ID,Execution Score,On_Shelf,Inventory_Level,Customer ID,Product ID,Sales,Quantity,Price,Planogram_Compliance
4486,11/3/2016,XP-21865,90,1,19,XP-21865,OFF-PA-10000477,19.44,3,6.48,0
4487,11/3/2016,XP-21865,68,1,9,XP-21865,OFF-PA-10004359,314.55,3,104.85,1
4488,9/5/2015,CA-12055,78,1,24,CA-12055,OFF-BI-10000962,16.27,5,3.254,1
4489,9/5/2015,CA-12055,96,1,28,CA-12055,OFF-SU-10003567,69.12,9,7.68,1
4490,9/5/2015,CA-12055,64,1,8,CA-12055,OFF-BI-10003708,4.47,3,1.49,1
4491,8/14/2017,JM-15250,98,1,13,JM-15250,FUR-TA-10001095,418.296,3,139.432,1
4492,12/1/2014,JK-15730,70,1,21,JK-15730,TEC-CO-10001571,659.988,2,329.994,1
4493,12/1/2014,JK-15730,58,1,12,JK-15730,FUR-FU-10000221,8.128,2,4.064,0
4494,12/1/2014,JK-15730,57,0,27,JK-15730,OFF-PA-10001972,36.288,7,5.184,1
4495,12/1/2014,JK-15730,98,0,13,JK-15730,FUR-CH-10000015,909.72,6,151.62,1
4496,6/18/2017,CC-12670,67,0,26,CC-12670,FUR-BO-10004015,917.9235,9,101.9915,0
4497,6/18/2017,CC-12670,53,1,11,CC-12670,OFF-PA-10002036,38.88,6,6.48,1
4498,12/2/2017,GW-14605,77,0,12,GW-14605,OFF-BI-10003650,631.176,4,157.794,1
4499,11/21/2014,GR-14560,100,1,18,GR-14560,OFF-PA-10003309,12.96,2,6.48,1
4500,4/10/2016,FM-14215,52,1,9,FM-14215,OFF-PA-10002787,12.96,2,6.48,1
4501,4/10/2016,FM-14215,82,1,21,FM-14215,OFF-BI-10000174,23.2,5,4.64,1
4502,6/30/2014,MS-17980,81,0,21,MS-17980,OFF-PA-10002005,25.92,5,5.184,1
4503,6/30/2014,MS-17980,52,0,20,MS-17980,OFF-FA-10002815,21.312,6,3.552,1
4504,12/24/2014,BF-11170,65,0,25,BF-11170,TEC-PH-10000213,173.656,7,24.808,1
4505,12/24/2014,BF-11170,66,1,13,BF-11170,OFF-AP-10000828,361.96,2,180.98,1
4506,12/24/2014,BF-11170,53,0,8,BF-11170,TEC-AC-10004708,62.85,3,20.95,1
4507,12/24/2014,BF-11170,98,1,23,BF-11170,TEC-PH-10001530,818.376,3,272.792,1
4508,12/24/2014,BF-11170,74,1,7,BF-11170,OFF-ST-10002301,20.34,1,20.34,0
4509,12/24/2014,BF-11170,55,0,15,BF-11170,FUR-FU-10002554,23.99,1,23.99,1
4510,5/23/2017,VS-21820,57,1,9,VS-21820,FUR-TA-10001520,171.288,3,57.096,1
4511,11/10/2016,KM-16225,75,1,11,KM-16225,FUR-FU-10001085,37.3,2,18.65,1
4512,11/10/2016,KM-16225,95,1,17,KM-16225,OFF-BI-10001597,81.96,2,40.98,0
4513,10/2/2016,LP-17095,91,1,25,LP-17095,OFF-BI-10002429,54.792,6,9.132,0
4514,9/6/2016,BG-11740,96,1,14,BG-11740,OFF-ST-10001590,10.784,1,10.784,1
4515,10/27/2016,BW-11200,89,1,19,BW-11200,FUR-CH-10000847,290.98,1,290.98,1
4516,10/22/2017,PS-18970,64,1,23,PS-18970,OFF-AR-10003179,36.44,4,9.11,1
4517,9/15/2016,RB-19570,54,1,23,RB-19570,OFF-PA-10000807,21.4,5,4.28,0
4518,9/15/2016,RB-19570,51,0,23,RB-19570,OFF-BI-10002103,48.664,7,6.952,1
4519,9/25/2016,JW-16075,58,0,23,JW-16075,OFF-AR-10004441,16.56,4,4.14,0
4520,6/10/2017,ND-18460,100,1,25,ND-18460,OFF-ST-10003805,1347.52,8,168.44,0
4521,2/20/2014,LC-16930,53,1,8,LC-16930,TEC-AC-10001284,62.31,3,20.77,0
4522,2/20/2014,LC-16930,72,1,10,LC-16930,FUR-FU-10000221,20.32,4,5.08,1
4523,2/20/2017,BP-11095,73,1,20,BP-11095,OFF-FA-10001229,9.432,3,3.144,1
4524,11/2/2014,RD-19720,92,1,23,RD-19720,OFF-LA-10001569,34.86,7,4.98,0
4525,11/2/2014,RD-19720,98,1,15,RD-19720,FUR-FU-10004018,89.34,6,14.89,1
4526,7/17/2017,BE-11335,86,1,13,BE-11335,TEC-PH-10004536,269.98,2,134.99,1
4527,7/17/2017,BE-11335,93,0,17,BE-11335,OFF-PA-10004353,99.9,5,19.98,1
4528,7/17/2017,BE-11335,99,1,15,BE-11335,FUR-FU-10004848,39.08,4,9.77,1
4529,9/8/2017,RS-19765,90,1,11,RS-19765,TEC-AC-10004864,116.832,4,29.208,0
4530,11/14/2016,KC-16540,80,1,20,KC-16540,OFF-BI-10002393,2.296,2,1.148,0
4531,11/14/2016,MB-17305,68,1,21,MB-17305,FUR-CH-10002335,408.006,2,204.003,1
4532,11/14/2016,MB-17305,84,1,20,MB-17305,OFF-ST-10001590,40.44,3,13.48,1
4533,10/10/2014,TN-21040,65,1,10,TN-21040,FUR-CH-10002774,122.352,3,40.784,1
4534,10/10/2014,TN-21040,59,1,12,TN-21040,OFF-EN-10001219,15.28,2,7.64,1
4535,3/19/2015,MC-18130,89,0,21,MC-18130,OFF-PA-10001947,11.96,2,5.98,1
4536,7/8/2017,VF-21715,54,1,23,VF-21715,FUR-FU-10003142,15.84,3,5.28,1
4537,7/8/2017,VF-21715,98,0,10,VF-21715,OFF-BI-10001543,86.376,3,28.792,1
4538,7/8/2017,VF-21715,64,0,18,VF-21715,OFF-AR-10003560,18.24,3,6.08,0
4539,7/8/2017,VF-21715,85,1,11,VF-21715,OFF-AR-10004757,13.12,4,3.28,1
4540,2/27/2015,ES-14080,70,1,18,ES-14080,TEC-PH-10003800,105.98,2,52.99,1
4541,2/27/2015,ES-14080,71,1,12,ES-14080,FUR-TA-10004152,493.92,7,70.56,0
4542,6/16/2017,MK-17905,56,1,17,MK-17905,OFF-BI-10000756,5.936,7,0.848,1
4543,3/30/2017,TM-21490,92,1,15,TM-21490,OFF-EN-10004206,325.86,2,162.93,1
4544,7/12/2015,RL-19615,76,0,28,RL-19615,FUR-CH-10004477,383.607,9,42.623,0
4545,7/12/2015,RL-19615,70,0,21,RL-19615,TEC-PH-10003505,148.48,2,74.24,0
4546,7/12/2015,RL-19615,54,0,12,RL-19615,TEC-PH-10000526,537.544,7,76.792,0
4547,7/12/2015,RL-19615,63,0,19,RL-19615,OFF-BI-10003314,1.928,2,0.964,0
4548,7/12/2015,RL-19615,81,0,9,RL-19615,OFF-AR-10003190,6.912,3,2.304,1
4549,7/12/2015,RL-19615,57,1,7,RL-19615,FUR-FU-10001861,7.76,1,7.76,1
4550,7/12/2015,RL-19615,91,1,16,RL-19615,TEC-PH-10003963,659.168,4,164.792,0
4551,4/30/2017,NM-18520,95,1,20,NM-18520,OFF-LA-10003388,5.76,2,2.88,1
4552,7/13/2014,GK-14620,65,1,13,GK-14620,FUR-TA-10002855,351.216,3,117.072,1
4553,12/27/2014,JF-15490,59,0,23,JF-15490,FUR-CH-10004886,230.28,3,76.76,1
4554,12/27/2014,JF-15490,53,0,9,JF-15490,OFF-PA-10003657,12.84,3,4.28,0
4555,2/27/2016,EB-13930,89,0,15,EB-13930,OFF-BI-10004738,56.82,3,18.94,1
4556,3/23/2015,SG-20470,84,1,11,SG-20470,OFF-FA-10003112,31.56,4,7.89,0
4557,3/23/2015,SG-20470,69,1,23,SG-20470,OFF-ST-10002486,27.92,4,6.98,1
4558,10/21/2017,ND-18370,81,1,10,ND-18370,OFF-BI-10003984,8.559,1,8.559,1
4559,12/31/2014,CM-11815,81,1,9,CM-11815,OFF-EN-10004773,49.568,2,24.784,0
4560,5/5/2014,EB-13870,71,0,18,EB-13870,FUR-CH-10001146,127.869,3,42.623,0
4561,12/4/2015,HM-14860,72,1,9,HM-14860,OFF-EN-10003296,271.44,3,90.48,0
4562,12/4/2015,HM-14860,77,0,15,HM-14860,TEC-PH-10000193,110.352,3,36.784,0
4563,12/4/2015,HM-14860,79,1,20,HM-14860,FUR-FU-10002111,36.4,5,7.28,1
4564,9/26/2017,SJ-20125,51,0,10,SJ-20125,FUR-CH-10003298,419.136,4,104.784,0
4565,12/9/2014,DM-12955,84,1,12,DM-12955,OFF-ST-10004950,100.704,6,16.784,0
4566,12/3/2017,MC-17575,71,0,8,MC-17575,OFF-AP-10002350,45.216,3,15.072,0
4567,12/3/2017,MC-17575,58,0,19,MC-17575,OFF-BI-10004233,28.782,6,4.797,1
4568,12/3/2017,MC-17575,94,0,12,MC-17575,OFF-PA-10001892,24.448,4,6.112,1
4569,11/8/2015,DB-13660,96,1,16,DB-13660,OFF-BI-10003291,10.476,6,1.746,1
4570,4/19/2014,NF-18595,54,1,18,NF-18595,FUR-FU-10004017,76.14,3,25.38,1
4571,5/25/2015,NM-18445,95,1,11,NM-18445,OFF-AR-10002445,21.24,3,7.08,1
4572,5/25/2015,NM-18445,51,0,18,NM-18445,OFF-BI-10001718,127.96,2,63.98,0
4573,7/17/2017,AB-10255,75,0,13,AB-10255,TEC-CO-10004202,479.984,2,239.992,1
4574,12/12/2016,MG-17650,99,1,17,MG-17650,TEC-PH-10002103,657.93,7,93.99,1
4575,12/12/2016,MG-17650,99,1,21,MG-17650,FUR-FU-10003724,33.48,4,8.37,0
4576,12/12/2016,MG-17650,94,1,24,MG-17650,OFF-AR-10003732,13.9,5,2.78,0
4577,12/12/2016,MG-17650,93,1,11,MG-17650,OFF-ST-10000885,26.86,2,13.43,0
4578,4/11/2014,SE-20110,80,1,9,SE-20110,OFF-BI-10004817,9.584,1,9.584,1
4579,6/9/2015,AG-10765,85,0,8,AG-10765,OFF-BI-10001670,113.1,3,37.7,0
4580,7/27/2014,AS-10045,55,0,16,AS-10045,OFF-PA-10002709,65.78,11,5.98,1
4581,7/31/2015,AR-10405,75,1,12,AR-10405,TEC-AC-10004469,239.7,6,39.95,1
4582,9/19/2016,AP-10720,56,1,16,AP-10720,FUR-FU-10003424,25.632,3,8.544,0
4583,6/10/2016,JB-16000,84,1,19,JB-16000,OFF-LA-10003720,23.616,8,2.952,0
4584,8/26/2016,TS-21430,78,0,10,TS-21430,OFF-AR-10000390,8.26,2,4.13,0
4585,11/2/2017,NL-18310,82,1,24,NL-18310,OFF-EN-10001335,76.58,7,10.94,1
4586,11/2/2017,NL-18310,98,1,15,NL-18310,OFF-AR-10003469,8.8,5,1.76,1
4587,11/2/2017,NL-18310,84,1,12,NL-18310,OFF-BI-10003718,590.352,6,98.392,1
4588,11/2/2017,NL-18310,75,1,17,NL-18310,OFF-FA-10004838,5.58,3,1.86,1
4589,11/2/2017,NL-18310,71,0,14,NL-18310,FUR-FU-10002508,25.02,3,8.34,1
4590,11/2/2017,NL-18310,69,1,20,NL-18310,OFF-ST-10001511,452.55,7,64.65,0
4591,12/26/2016,MC-18130,86,0,8,MC-18130,OFF-SU-10000952,17.76,2,8.88,1
4592,12/26/2016,MC-18130,90,1,19,MC-18130,TEC-PH-10002275,302.384,2,151.192,1
4593,12/26/2016,MC-18130,75,1,19,MC-18130,FUR-CH-10003535,146.352,3,48.784,0
4594,12/26/2016,MC-18130,56,1,12,MC-18130,OFF-AP-10004052,7.9,2,3.95,1
4595,12/26/2016,MC-18130,87,1,9,MC-18130,FUR-TA-10003473,902.712,3,300.904,0
4596,12/26/2016,MC-18130,94,0,17,MC-18130,OFF-AR-10001897,53.97,3,17.99,1
4597,12/5/2016,TC-21475,90,0,22,TC-21475,OFF-AR-10000034,33.92,8,4.24,0
4598,8/28/2017,MG-17650,65,1,14,MG-17650,OFF-SU-10004115,21.81,3,7.27,1
4599,8/28/2017,MG-17650,91,1,12,MG-17650,OFF-AP-10001947,91.6,5,18.32,1
4600,7/16/2015,MG-17890,70,0,21,MG-17890,FUR-CH-10004853,150.98,1,150.98,0
4601,7/16/2015,MG-17890,75,1,17,MG-17890,OFF-EN-10000483,137.25,9,15.25,1
4602,7/16/2015,MG-17890,62,1,11,MG-17890,OFF-FA-10001332,11.52,4,2.88,1
4603,5/26/2015,BF-11170,66,1,12,BF-11170,OFF-PA-10003790,18.272,1,18.272,1
4604,5/26/2015,BF-11170,75,1,23,BF-11170,OFF-PA-10003134,153.728,4,38.432,1
4605,5/26/2015,BF-11170,78,1,12,BF-11170,OFF-EN-10004459,12.224,2,6.112,1
4606,5/26/2015,BF-11170,59,0,20,BF-11170,TEC-AC-10003628,167.944,7,23.992,1
4607,5/28/2015,MS-17770,54,0,21,MS-17770,TEC-PH-10004093,45.99,1,45.99,1
4608,5/28/2015,MS-17770,88,0,21,MS-17770,OFF-ST-10001490,535.41,3,178.47,0
4609,5/28/2015,MS-17770,83,1,16,MS-17770,OFF-BI-10000605,6.096,2,3.048,1
4610,5/28/2015,MS-17770,50,1,27,MS-17770,OFF-PA-10004255,45.36,7,6.48,1
4611,11/9/2017,JE-15745,82,1,27,JE-15745,FUR-FU-10000023,47.12,8,5.89,1
4612,1/24/2016,HG-14965,65,1,10,HG-14965,OFF-BI-10000285,31.36,4,7.84,1
4613,12/31/2016,EP-13915,97,0,13,EP-13915,OFF-AR-10000588,47.616,3,15.872,1
4614,12/31/2016,EP-13915,98,1,25,EP-13915,OFF-PA-10002250,23.48,5,4.696,1
4615,9/5/2016,GH-14410,65,1,10,GH-14410,OFF-AP-10002457,62.79,3,20.93,0
4616,9/5/2016,GH-14410,63,1,20,GH-14410,OFF-FA-10002763,28.44,9,3.16,1
4617,9/4/2015,DS-13180,50,1,16,DS-13180,TEC-AC-10000109,134.376,3,44.792,1
4618,9/21/2015,TH-21550,51,1,11,TH-21550,TEC-PH-10002415,589.9,2,294.95,1
4619,9/21/2015,TH-21550,80,1,11,TH-21550,FUR-CH-10000785,542.94,3,180.98,0
4620,12/24/2017,RM-19675,94,1,23,RM-19675,TEC-CO-10001449,2879.952,6,479.992,1
4621,12/24/2017,RM-19675,99,0,16,RM-19675,OFF-BI-10001670,90.48,3,30.16,1
4622,10/5/2015,SF-20965,58,1,24,SF-20965,OFF-ST-10001328,77.55,5,15.51,0
4623,9/9/2017,SO-20335,75,1,12,SO-20335,OFF-SU-10001225,8.832,3,2.944,1
4624,9/9/2017,SO-20335,98,1,10,SO-20335,OFF-PA-10000357,177.536,4,44.384,1
4625,9/9/2017,SO-20335,70,1,12,SO-20335,OFF-ST-10000046,258.48,2,129.24,1
4626,9/9/2017,SO-20335,50,1,11,SO-20335,FUR-FU-10000023,14.136,3,4.712,1
4627,11/13/2016,CK-12760,50,1,13,CK-12760,OFF-ST-10003455,77.55,5,15.51,1
4628,11/13/2016,CK-12760,77,1,17,CK-12760,OFF-ST-10000876,24.88,2,12.44,1
4629,11/13/2016,CK-12760,73,1,13,CK-12760,OFF-AR-10003582,140.75,5,28.15,0
4630,11/13/2016,CK-12760,97,1,12,CK-12760,OFF-ST-10004258,36.63,3,12.21,0
4631,10/15/2015,GA-14725,75,0,7,GA-14725,FUR-FU-10000719,17.14,2,8.57,1
4632,8/3/2017,BD-11725,79,1,21,BD-11725,OFF-LA-10001297,51.75,5,10.35,1
4633,8/3/2017,BD-11725,68,0,12,BD-11725,FUR-FU-10000723,123.96,3,41.32,1
4634,8/21/2015,DS-13180,69,1,16,DS-13180,FUR-BO-10003893,586.398,6,97.733,1
4635,8/21/2015,DS-13180,82,0,9,DS-13180,OFF-ST-10000736,80.98,1,80.98,1
4636,3/12/2017,BS-11380,73,1,18,BS-11380,OFF-ST-10000736,242.94,3,80.98,1
4637,4/27/2017,AP-10915,59,1,20,AP-10915,OFF-AR-10003373,123.92,4,30.98,1
4638,4/27/2017,AP-10915,70,1,15,AP-10915,OFF-AR-10000390,12.39,3,4.13,1
4639,4/27/2017,AP-10915,76,0,11,AP-10915,OFF-AR-10001725,47.3,2,23.65,1
4640,9/11/2016,JF-15565,90,1,13,JF-15565,TEC-CO-10001943,1599.92,8,199.99,0
4641,9/11/2016,JF-15565,74,0,7,JF-15565,OFF-EN-10002312,11.09,1,11.09,0
4642,10/22/2017,HA-14905,64,0,22,HA-14905,OFF-BI-10000831,3.168,4,0.792,1
4643,10/22/2017,HA-14905,56,1,23,HA-14905,FUR-CH-10000749,579.136,4,144.784,0
4644,8/2/2015,Co-12640,64,1,18,Co-12640,OFF-BI-10002003,6.368,2,3.184,1
4645,8/2/2015,Co-12640,75,1,9,Co-12640,TEC-MA-10001972,558.4,2,279.2,1
4646,8/12/2016,BC-11125,50,1,22,BC-11125,FUR-CH-10000225,145.764,2,72.882,1
4647,5/30/2014,EB-13840,53,1,21,EB-13840,OFF-PA-10001622,13.62,3,4.54,0
4648,4/26/2016,DB-13360,71,0,16,DB-13360,FUR-CH-10004983,434.646,3,144.882,1
4649,5/14/2017,KB-16585,52,1,18,KB-16585,OFF-PA-10003228,440.19,9,48.91,1
4650,5/14/2017,KB-16585,68,1,12,KB-16585,OFF-SU-10004498,64.4,5,12.88,0
4651,4/8/2017,AH-10120,79,1,12,AH-10120,OFF-PA-10001878,244.55,5,48.91,1
4652,4/8/2017,AH-10120,63,0,23,AH-10120,OFF-PA-10002923,195.76,4,48.94,1
4653,2/17/2017,GH-14410,93,1,16,GH-14410,OFF-PA-10001838,11.76,2,5.88,0
4654,2/17/2017,GH-14410,98,1,17,GH-14410,OFF-ST-10003123,166.45,5,33.29,1
4655,6/24/2017,KT-16480,81,0,12,KT-16480,OFF-FA-10001332,2.88,1,2.88,0
4656,5/5/2014,KH-16330,74,0,19,KH-16330,OFF-ST-10003442,45.248,2,22.624,1
4657,5/3/2015,SV-20785,52,0,21,SV-20785,OFF-AR-10001468,59.904,2,29.952,1
4658,5/3/2015,SV-20785,88,1,7,SV-20785,OFF-AP-10003266,23.696,2,11.848,1
4659,5/3/2015,SV-20785,87,1,17,SV-20785,OFF-PA-10002230,7.968,2,3.984,0
4660,5/3/2015,SV-20785,73,0,24,SV-20785,OFF-AP-10003622,18.2,7,2.6,1
4661,5/3/2015,SV-20785,96,1,12,SV-20785,TEC-AC-10001542,27.552,3,9.184,1
4662,5/3/2015,SV-20785,52,1,17,SV-20785,FUR-CH-10002965,844.116,6,140.686,1
4663,5/3/2015,SV-20785,60,1,8,SV-20785,OFF-ST-10000563,76.752,3,25.584,0
4664,9/18/2016,PO-18850,76,1,8,PO-18850,OFF-LA-10002787,3,1,3,1
4665,9/22/2016,AC-10450,61,1,25,AC-10450,OFF-BI-10004022,7.506,9,0.834,1
4666,9/22/2016,AC-10450,80,1,8,AC-10450,OFF-LA-10001158,16.56,2,8.28,1
4667,1/10/2016,KB-16585,75,1,19,KB-16585,FUR-FU-10000076,79.92,4,19.98,0
4668,1/10/2016,KB-16585,67,0,14,KB-16585,TEC-AC-10002335,69.98,2,34.99,1
4669,5/6/2017,DB-13555,69,1,24,DB-13555,OFF-BI-10002827,11.06,10,1.106,1
4670,5/6/2017,DB-13555,79,1,19,DB-13555,FUR-BO-10001601,623.4648,7,89.0664,1
4671,5/6/2017,DB-13555,81,0,16,DB-13555,OFF-ST-10001932,772.68,5,154.536,1
4672,7/31/2016,KL-16645,91,1,18,KL-16645,OFF-AP-10001005,283.14,4,70.785,1
4673,7/31/2016,KL-16645,75,1,17,KL-16645,TEC-PH-10004042,635.96,4,158.99,1
4674,7/31/2016,KL-16645,59,1,18,KL-16645,TEC-PH-10001079,118.99,1,118.99,1
4675,7/31/2016,KL-16645,94,1,11,KL-16645,FUR-FU-10002918,272.94,3,90.98,0
4676,3/27/2017,AG-10270,58,1,7,AG-10270,FUR-FU-10003832,15.008,2,7.504,1
4677,3/14/2014,JF-15295,60,0,10,JF-15295,OFF-BI-10001617,33.088,4,8.272,0
4678,3/14/2014,JF-15295,98,1,8,JF-15295,OFF-ST-10000736,80.98,1,80.98,1
4679,3/14/2014,JF-15295,85,1,19,JF-15295,TEC-AC-10004877,82.8,12,6.9,1
4680,3/14/2014,JF-15295,100,1,9,JF-15295,OFF-ST-10003221,21.36,2,10.68,1
4681,3/14/2014,JF-15295,80,1,13,JF-15295,OFF-BI-10003007,62.048,2,31.024,1
4682,7/14/2016,RE-19450,62,0,29,RE-19450,OFF-FA-10000936,29.61,9,3.29,1
4683,12/1/2016,MV-18190,54,1,21,MV-18190,TEC-PH-10003811,863.928,9,95.992,0
4684,8/29/2016,GB-14530,81,0,20,GB-14530,FUR-TA-10004152,241.92,4,60.48,1
4685,8/29/2016,GB-14530,79,1,21,GB-14530,FUR-BO-10002853,163.88,4,40.97,0
4686,8/29/2016,GB-14530,92,1,12,GB-14530,OFF-BI-10002071,3.486,2,1.743,1
4687,8/29/2016,GB-14530,64,1,19,GB-14530,OFF-FA-10000053,10.584,7,1.512,0
4688,6/24/2016,HL-15040,72,0,25,HL-15040,TEC-PH-10001305,440.91,9,48.99,1
4689,3/30/2017,BP-11155,96,1,23,BP-11155,OFF-BI-10001525,5.715,5,1.143,0
4690,12/20/2014,CT-11995,58,1,21,CT-11995,FUR-FU-10001876,51.968,2,25.984,1
4691,12/20/2014,CT-11995,79,0,15,CT-11995,TEC-AC-10003628,71.976,3,23.992,1
4692,12/20/2014,CT-11995,83,0,21,CT-11995,FUR-CH-10004860,242.352,3,80.784,0
4693,12/20/2014,CT-11995,68,0,15,CT-11995,OFF-PA-10000357,221.92,5,44.384,1
4694,12/20/2014,CT-11995,56,1,17,CT-11995,OFF-PA-10003270,8.448,2,4.224,1
4695,12/17/2015,JL-15835,55,1,12,JL-15835,OFF-BI-10000320,29.52,4,7.38,1
4696,12/17/2015,JL-15835,61,0,20,JL-15835,FUR-CH-10003846,302.94,3,100.98,0
4697,12/17/2015,JL-15835,84,1,18,JL-15835,FUR-CH-10004875,142.36,2,71.18,1
4698,12/17/2015,JL-15835,71,1,28,JL-15835,FUR-CH-10003817,546.66,9,60.74,1
4699,12/17/2015,JL-15835,85,1,23,JL-15835,FUR-FU-10002116,212.13,3,70.71,0
4700,5/11/2017,JK-16120,70,1,18,JK-16120,OFF-AR-10003481,5.248,2,2.624,1
4701,5/11/2017,JK-16120,92,1,10,JK-16120,OFF-ST-10004180,74.416,2,37.208,1
4702,5/11/2017,JK-16120,79,0,19,JK-16120,OFF-PA-10003657,6.848,2,3.424,1
4703,5/11/2017,JK-16120,57,1,12,JK-16120,FUR-FU-10001967,7.996,1,7.996,0
4704,6/24/2016,DH-13075,84,1,16,DH-13075,OFF-AP-10002082,8.712,2,4.356,1
4705,5/17/2016,AG-10900,75,1,23,AG-10900,OFF-SU-10000381,65.17,7,9.31,1
4706,5/17/2016,AG-10900,62,1,16,AG-10900,OFF-LA-10002475,14.62,2,7.31,1
4707,5/17/2016,AG-10900,74,1,21,AG-10900,FUR-FU-10003975,173.24,4,43.31,1
4708,6/29/2017,WB-21850,61,0,15,WB-21850,OFF-BI-10003091,895.92,5,179.184,0
4709,6/29/2017,WB-21850,99,1,22,WB-21850,OFF-ST-10002974,130.71,3,43.57,1
4710,6/29/2017,WB-21850,91,1,11,WB-21850,OFF-AR-10000255,11.68,2,5.84,1
4711,6/29/2017,WB-21850,62,1,13,WB-21850,TEC-AC-10001284,62.31,3,20.77,1
4712,3/31/2014,JO-15280,80,0,12,JO-15280,OFF-BI-10003529,0.852,1,0.852,0
4713,12/16/2014,EJ-13720,59,0,14,EJ-13720,OFF-PA-10000029,36.288,7,5.184,1
4714,12/16/2014,EJ-13720,90,1,21,EJ-13720,FUR-FU-10002116,56.568,2,28.284,0
4715,5/18/2017,AB-10105,76,0,10,AB-10105,TEC-PH-10002200,344.704,2,172.352,1
4716,5/12/2015,LT-16765,81,1,14,LT-16765,TEC-PH-10000441,201.584,2,100.792,0
4717,12/3/2017,CM-12655,86,1,8,CM-12655,FUR-TA-10002958,521.96,2,260.98,0
4718,12/12/2015,EM-13960,72,0,8,EM-13960,OFF-AR-10001662,8.22,3,2.74,0
4719,10/10/2015,DJ-13420,73,1,19,DJ-13420,OFF-PA-10004101,45.36,7,6.48,1
4720,4/18/2015,DE-13255,98,0,26,DE-13255,OFF-ST-10002756,947.17,7,135.31,0
4721,4/18/2015,DE-13255,61,0,12,DE-13255,OFF-PA-10000483,61.96,2,30.98,1
4722,6/7/2014,NR-18550,77,1,19,NR-18550,FUR-TA-10002041,268.935,3,89.645,1
4723,9/1/2017,CK-12325,73,0,13,CK-12325,OFF-AR-10001166,7.58,1,7.58,0
4724,5/22/2016,JF-15490,59,1,18,JF-15490,OFF-LA-10004345,14.73,3,4.91,1
4725,11/11/2016,LB-16795,59,1,16,LB-16795,OFF-BI-10002852,9.888,2,4.944,1
4726,11/11/2016,LB-16795,61,0,22,LB-16795,OFF-AP-10001058,671.544,3,223.848,1
4727,11/25/2014,MP-18175,99,1,23,MP-18175,OFF-ST-10003470,1117.92,4,279.48,1
4728,11/25/2014,MP-18175,75,1,16,MP-18175,FUR-BO-10003159,275.952,3,91.984,0
4729,11/7/2014,LH-16900,78,0,23,LH-16900,OFF-BI-10003684,123.144,7,17.592,0
4730,7/18/2016,SV-20935,53,1,14,SV-20935,TEC-AC-10000487,15.576,3,5.192,1
4731,3/29/2015,RB-19435,90,1,17,RB-19435,OFF-PA-10001736,212.64,6,35.44,1
4732,3/29/2015,RB-19435,69,1,16,RB-19435,OFF-PA-10001609,9.87,3,3.29,1
4733,3/29/2015,RB-19435,61,1,13,RB-19435,TEC-AC-10003116,53.25,3,17.75,1
4734,3/29/2015,RB-19435,76,1,11,RB-19435,FUR-FU-10004586,19.92,3,6.64,1
4735,4/7/2016,Dl-13600,76,1,19,Dl-13600,FUR-CH-10000454,658.746,3,219.582,1
4736,6/13/2015,PS-19045,99,1,16,PS-19045,OFF-BI-10004970,8.26,2,4.13,0
4737,6/13/2015,PS-19045,78,1,22,PS-19045,OFF-BI-10002824,29.84,2,14.92,1
4738,6/13/2015,PS-19045,78,1,16,PS-19045,TEC-AC-10003657,67.98,2,33.99,1
4739,2/18/2015,GT-14755,73,1,7,GT-14755,OFF-LA-10003510,61.06,2,30.53,1
4740,2/18/2015,GT-14755,77,1,6,GT-14755,FUR-TA-10001676,35.544,1,35.544,1
4741,11/12/2017,CS-12355,57,0,7,CS-12355,OFF-LA-10004853,9.96,2,4.98,0
4742,11/12/2017,CS-12355,95,0,18,CS-12355,OFF-AR-10000315,9.21,3,3.07,0
4743,11/12/2017,CS-12355,51,0,17,CS-12355,OFF-SU-10000381,27.93,3,9.31,1
4744,3/5/2017,JD-16060,82,1,7,JD-16060,OFF-FA-10002763,7.9,2,3.95,0
4745,3/5/2017,JD-16060,62,1,16,JD-16060,OFF-ST-10000877,221.16,4,55.29,1
4746,3/5/2017,JD-16060,73,0,8,JD-16060,OFF-BI-10001071,127.96,2,63.98,1
4747,3/5/2017,JD-16060,71,1,13,JD-16060,OFF-BI-10001097,18.69,3,6.23,0
4748,3/3/2016,TS-21160,71,1,11,TS-21160,OFF-SU-10004782,25.35,3,8.45,1
4749,3/3/2016,TS-21160,94,1,10,TS-21160,FUR-FU-10000672,35.28,3,11.76,1
4750,12/24/2016,BV-11245,55,1,22,BV-11245,OFF-PA-10002986,33.4,5,6.68,1
4751,10/7/2016,DL-13495,94,0,20,DL-13495,TEC-MA-10001972,837.6,3,279.2,1
4752,12/9/2016,EB-13870,66,1,19,EB-13870,TEC-PH-10000169,40.68,3,13.56,0
4753,11/20/2017,ES-14020,80,1,19,ES-14020,FUR-CH-10001482,209.568,2,104.784,0
4754,12/12/2015,JB-15925,58,1,17,JB-15925,TEC-AC-10002018,22.368,4,5.592,1
4755,2/3/2017,SC-20380,73,0,22,SC-20380,OFF-BI-10000301,3.882,2,1.941,1
4756,2/3/2017,SC-20380,76,0,14,SC-20380,OFF-PA-10004381,115.296,3,38.432,1
4757,9/21/2017,EB-13870,58,1,22,EB-13870,OFF-BI-10004141,1.908,2,0.954,1
